CustCD,DeveCD,W/H_CD,ASSY_Gr,Rev,Place,No,SubNo,Rank,WorkClass,Wi_No,Wi_Type,Wi_Size,Wi_Col,Wi_Len,Wi_Add,J_??,Wi_Gr,Cir_S,Cir_L,Ter_L,W_L,ConnName_L,ConnNo_L,T_Conn_L,Tub_L,Ins_L,M_L,SAM_Hand_S_L,P_L,B_L,ConnID_L,FILLER_2,Cir_R,Ter_R,W_R,ConnName_R,ConnNo_R,T_Conn_R,Tub_R,Ins_R,M_R,SAM_Hand_S_R,P_R,B_R,ConnID_R,FILLER_3,ApplCD,FileName
D,D,D,D,D,1010,1123,0013,0013,,545,CIVUS,0.13, L/,1156,, 712,,O13,G09,NANSSF55-0,,ANSS-A-16FB,26,1,,1,,,,,507000A2,,G10,SSGM01,,YSKTSNY25-63M-GR,510,,,2,,,,,5070005F,,                               fg        pqr,50A0298D50A034CF 11 31
D,D,D,D,D,1010,1124,0013,0013,,5I9,CIVUS,0.13, W/,1462,,1176,102,O13,#4Z,SSGF01,,YSK-JC-22F-L,394,,,1,,,,,5660018D,,H9B,NANSSF55-0,,TSN-A-6FA-B,22,,,1,,,,,5660009A,,A C                                              x,50A034D050A005CE 21 15
D,D,D,D,D,1010,1125,0013,0013,,803,CIVUS,0.13, W/,1351,, 452,178,O13,#4Z,SSGF01,,YSK-JC-22F-L,394,,,1,,,,,5660018D,,H9B,NANSSF55-0,,TSN-A-6FA-B,22,,,1,,,,,5660009B,,                     V X   b        klmno             3,50A034D150A005DB 21 15
D,D,D,D,D,1010,1126,0013,0013,,5I8,CIVUS,0.13,LG/,1462,, 880,102,O13,#3Z,SSGF01,,YSK-JC-22F-L,394,,,1,,,,,5660018D,,H9A,NANSSF55-0,,TSN-A-6FA-B,22,,,1,,,,,5660009A,,A C                                              x,50A034D250A005D0 10 32
D,D,D,D,D,1010,1127,0013,0013,,802,CIVUS,0.13,LG/,1351,, 864,178,O13,#3Z,SSGF01,,YSK-JC-22F-L,394,,,1,,,,,5660018D,,H9A,NANSSF55-0,,TSN-A-6FA-B,22,,,1,,,,,5660009B,,                     V X   b        klmno             3,50A034D350A005EA 10 32
D,D,D,D,D,1010,1128,0013,0013,,578,ALVUS,0.5,LA/VI,451,, 676,,O11,&3S,YSKALF05,,YSK-JC-22F,405,,,2,,,,,5660013B,,HHN,YSKALF05,,RSG-TP-8F,173,1,,1,,,,,56600022,,A C  FG   KL        U                            xyz12,50A034D450A0141A  5  3
D,D,D,D,D,1010,1129,0011,0011,,940,ALVUS,0.5,LA/VI,713,,1131,,O11,&3S,YSKALF05,,YSK-JC-22F,405,,,1,,,,,5660013B,,HHN,YSKALF05,,SSG-TP-5FA-B,173,,,2,,,,,507000A5,,                     V X   b   fghijklmnopqrstuvw     3,50A034D550A02A67  5  5
D,D,D,D,D,1010,1130,0013,0013,,551,CIVUS,0.13, W/,1573,, 224,,O13,H1A,TSN-F01,,YSK/TSN25-63F-GR,530,,,2,,,,,50700001,,HDE,NANSSF55-0,,TSN-A-6FA-B,27,,,1,,,,,507000A1,,     FG   KL        U                             yz12,50A034D650A0287A 25 23
D,D,D,D,D,1010,1131,0013,0013,,993,CIVUS,0.13, W/,1762,,1095,,O06,H1A,TSN-F01,,YSK/TSN25-63F-GR,530,,,2,,,,,50700001,,HDE,NANSSF55-0,,TSN-A-6FA-B,22,,,1,,,,,5660009A,,A C                                              x,50A034D750A005C5 25 23
D,D,D,D,D,1010,1132,0013,0013,,552,CIVUS,0.13, W/,1538,, 555,,O13,H1A,TSN-F01,,YSK/TSN25-63F-GR,530,,,2,,,,,50700001,,HDE,NANSSF55-0,,TSN-A-6FA-B,27,,,1,,,,,507000AD,,                               fghij     pqrstuvw,50A034D850A025D9 25 23
D,D,D,D,D,1010,1133,0013,0013,,5D8,CIVUS,0.13, W/,1652,, 992,,O13,H1A,TSN-F01,,YSK/TSN25-63F-GR,530,,,2,,,,,50700001,,HDE,NANSSF55-0,,TSN-A-6FA-B,22,,,1,,,,,5660009B,,                     V X   b        klmno             3,50A034D950A022CE 25 23
D,D,D,D,D,1010,1134,0006,0006,,839,ALVUS,2.0,LA/Y,1332,,1067,120,O05,R83,TSNALF20,,TSN-2F-B,16,,,1,,,,,50700029,,RDL,TSNALF20,,SSG/TSN16-LIF63F,531,,,1,,,,,50700002,,A C  FG   KL        U                            xyz12,50A029CB50A034DA  1 14
D,D,D,D,D,1010,1135,0006,0006,,1F6,ALVUS,2.0,LA/Y,1332,, 849,162,O06,R71,TSNALF20,,TSN-2F-B,16,,,1,,,,,50700086,,RDL,TSNALF20,,SSG/TSN16-LIF63F,531,,,1,,,,,50700002,,                               fghij     pqrstuvw,50A02A6450A034DB  1 14
D,D,D,D,D,1010,1136,0006,0006,,838,ALVUS,2.0,LA/B,1332,,1220,120,O05,R49,TSNALF20,,TSN-2F-B,16,,,1,,,,,50700029,,RDK,TSNALF20,,SSG/TSN16-LIF63F,531,,,1,,,,,50700002,,A C  FG   KL        U                            xyz12,50A029CA50A034DC  2 13
D,D,D,D,D,1010,1137,0006,0006,,1F5,ALVUS,2.0,LA/B,1332,,1016,162,O06,R70,TSNALF20,,TSN-2F-B,16,,,1,,,,,50700086,,RDK,TSNALF20,,SSG/TSN16-LIF63F,531,,,1,,,,,50700002,,                               fghij     pqrstuvw,50A02A6350A034DD  2 13
D,D,D,D,D,1010,1138,0004,0004,,5I1,CIVUS,0.35, B/,953,, 942,,O09,$UB,SSGF,,YSK-JC-22F-B,418,,,1,,,,,56600090,,LKG,SSGF,,SSG-TP-10F,107,,,2,,,,,507000A4,,                       X         hij   no   stuvw,50A0314A50A034DF 21  9
D,D,D,D,D,1010,1139,0004,0004,,432,CIVUS,0.35, B/,1030,,  91,,O09,$UB,SSGF,,YSK-JC-22F-B,418,,,1,,,,,56600090,,LKG,SSGF,,SSG-TP-10F,107,,,2,,,,,5070005D,,     FG             U                               12,50A0314A50A034E1 21  9
D,D,D,D,D,1010,1140,0033,0033,,919,CIVUS,0.13, B/,1217,, 564,,M13,C0W,NANSSF55-0,,TSN-A-6FA-B,22,,,1,M13,,,,5660009B,,C4M,SSGF01,,SSG-TP-5FA-B,173,1,,1,M13,,,,507000A5,,                     V X   b        klmno             3,50A012C850A034E2 28  4
D,D,D,D,D,1010,1141,0033,0033,,918,CIVUS,0.13, B/,1103,,1097,,M13,C0W,NANSSF55-0,,TSN-A-6FA-B,27,,,1,M13,,,,507000AD,,C4M,SSGF01,,SSG-TP-5FA-B,173,1,,1,M13,,,,507000A5,,                               fghij     pqrstuvw,50A025DD50A034E3 28  4
D,D,D,D,D,1010,1142,0033,0033,,925,CIVUS,0.13, R/,1215,, 558,,M13,H42,NANSSF55-0,,TSN-A-6FA-B,22,,,1,M13,,,,5660009B,,H1H,SSGF01,,SSG-TP-5FA-B,173,1,,1,M13,,,,507000A5,,                     V X   b        klmno             3,50A012C750A034E4 13  3
D,D,D,D,D,1010,1143,0033,0033,,924,CIVUS,0.13, R/,1101,, 993,,M13,H42,NANSSF55-0,,TSN-A-6FA-B,27,,,1,M13,,,,507000AD,,H1H,SSGF01,,SSG-TP-5FA-B,173,1,,1,M13,,,,507000A5,,                               fghij     pqrstuvw,50A025E250A034E5 13  3
D,D,D,D,D,1010,1144,0033,0033,,1Z6,CIVUS,0.35,LG/,1164,, 165,,M13,HHP,SSGF,,SSG-TP-5FA-B,173,1,,1,M13,,,,507000A5,,HJ7,NANSSF55-9,,ANSS-A-16FB,21,1,,1,M13,,,,56600104,,                     V X   b        klmno             3,50A034E650A02ABA  2  7
D,D,D,D,D,1010,1145,0033,0033,,1Y8,CIVUS,0.35,LG/,1285,,1248,,M13,HHP,SSGF,,SSG-TP-5FA-B,173,1,,1,M13,,,,507000A5,,HJ7,NANSSF55-9,,ANSS-A-16FB,26,1,,1,M13,,,,507000A2,,                               fghij     pqrstuvw,50A034E750A025C0  2  7
D,D,D,D,D,1010,1146,0033,0033,,930,CIVUS,0.13, L/,1220,,1184,,M13,PXE,NANSSF55-0,,TSN-A-6FA-B,22,,,1,M13,,,,5660009B,,Z48,SSGF01,,SSG-TP-5FA-B,173,1,,1,M13,,,,507000A5,,                     V X   b        klmno             3,50A012CA50A034E8 26  1
D,D,D,D,D,1010,1147,0033,0033,,929,CIVUS,0.13, L/,1106,, 134,,M13,PXE,NANSSF55-0,,TSN-A-6FA-B,27,,,1,M13,,,,507000AD,,Z48,SSGF01,,SSG-TP-5FA-B,173,1,,1,M13,,,,507000A5,,                               fghij     pqrstuvw,50A025DB50A034E9 26  1
D,D,D,D,D,1010,1148,0033,0033,,560,CIVUS,0.13, L/,1067,, 102,,M13,PXE,NANSSF55-0,,TSN-A-6FA-B,22,,,1,M13,,,,5660009A,,Z48,SSGF01,,RSG-TP-8F,173,1,,1,M13,,,,56600022,,A C                                              x,50A012B250A034EA 26  7
D,D,D,D,D,1010,1149,0033,0033,,559,CIVUS,0.13, L/,878,, 911,,M13,PXE,NANSSF55-0,,TSN-A-6FA-B,27,,,1,M13,,,,507000A1,,Z48,SSGF01,,RSG-TP-8F,173,1,,1,M13,,,,56600022,,     FG   KL        U                             yz12,50A025D250A034EB 26  7
D,D,D,D,D,1010,1150,0033,0033,,540,CIVUS,0.13, B/,1064,, 259,,M13,C0W,NANSSF55-0,,TSN-A-6FA-B,22,,,1,M13,,,,5660009A,,C4M,SSGF01,,RSG-TP-8F,173,1,,1,M13,,,,56600022,,A C                                              x,50A012B750A034EC 28  5
D,D,D,D,D,1010,1151,0033,0033,,539,CIVUS,0.13, B/,875,,1135,,M13,C0W,NANSSF55-0,,TSN-A-6FA-B,27,,,1,M13,,,,507000A1,,C4M,SSGF01,,RSG-TP-8F,173,1,,1,M13,,,,56600022,,     FG   KL        U                             yz12,50A025D350A034ED 28  5
D,D,D,D,D,1010,1152,0033,0033,,548,CIVUS,0.13, R/,1062,, 252,,M13,H42,NANSSF55-0,,TSN-A-6FA-B,22,,,1,M13,,,,5660009A,,H1H,SSGF01,,RSG-TP-8F,173,1,,1,M13,,,,56600022,,A C                                              x,50A012C650A034EE 13  4
D,D,D,D,D,1010,1153,0033,0033,,547,CIVUS,0.13, R/,873,, 557,,M13,H42,NANSSF55-0,,TSN-A-6FA-B,27,,,1,M13,,,,507000A1,,H1H,SSGF01,,RSG-TP-8F,173,1,,1,M13,,,,56600022,,     FG   KL        U                             yz12,50A025CD50A034EF 13  4
D,D,D,D,D,1010,1154,0002,0002,,1R3,CIVUS,0.35,BE/,2138,, 320,,O08,E4C,SSGF,,SSG-TP-5F,75,,,1,,,,,5070009D,,MZZ,SSGF,,SSG-LIF-54F-B,99,,,1,,,,,5660018F,,                       X         h     no   st,50A034F050A02DED  4 23
D,D,D,D,D,1010,1155,0022,0022,,1R5,CIVUS,0.35,BE/,2231,, 402,,M02,$BC,SSGF,,SSG/TSN16-LIF63F,516,,,1,M02,,,,5070000B,,E4C,SSGF,,SSG-TP-5F,75,,,1,M02,,,,5070009D,,                     V     b   fg   klm  pqr          3,50A027EA50A034F1 41  4
D,D,D,D,D,1010,1156,0003,0003,,906,CIVUS,0.13,VI/,1765,,1004,,O03,#UA,SSGM01,,YSKTSNY25-63M-GR,510,,,2,,,,,5070005F,,V1M,SSGF01,,SSG-TP-14F-B,32,,,1,,,,,50700091,,                     V     b   fg   klm  pqr          3,50A0319350A034F2 53 13
D,D,D,D,D,1010,1157,0018,0018,,914,CIVUS,0.13,VI/,1820,, 593,,O08,V1M,SSGF01,,SSG-TP-14F-B,32,,,2,,,,,50700091,,XNF,SSGF01,,SSG-LIF-54F-B,99,,,1,,,,,5660018F,,                       X         hij   no   stuvw,50A034F350A02492 13 29
D,D,D,D,D,1010,1158,0013,0013,,921,CIVUS,0.13, L/,1869,, 563,,O13,CA0,SSGF01,,SSG-TP-14F-B,32,,,2,,,,,50700091,,HAD,NANSSF55-0,,TSN-A-6FA-B,22,,,1,,,,,5660009B,,                     V X   b        klmno             3,50A034F450A01293 11 29
D,D,D,D,D,1010,1159,0013,0013,,920,CIVUS,0.13, L/,1755,, 153,,O13,CA0,SSGF01,,SSG-TP-14F-B,32,,,2,,,,,50700091,,HAD,NANSSF55-0,,TSN-A-6FA-B,27,,,1,,,,,507000AD,,                               fghij     pqrstuvw,50A034F550A025DE 11 29
D,D,D,D,D,1010,1160,0013,0013,,923,CIVUS,0.13, G/,1871,, 918,,O13,CE0,SSGF01,,SSG-TP-14F-B,32,,,2,,,,,50700091,,HAB,NANSSF55-0,,TSN-A-6FA-B,22,,,1,,,,,5660009B,,                     V X   b        klmno             3,50A034F650A01294 10 12
D,D,D,D,D,1010,1161,0013,0013,,922,CIVUS,0.13, G/,1757,, 560,,O13,CE0,SSGF01,,SSG-TP-14F-B,32,,,2,,,,,50700091,,HAB,NANSSF55-0,,TSN-A-6FA-B,27,,,1,,,,,507000AD,,                               fghij     pqrstuvw,50A034F750A025E1 10 12
D,D,D,D,D,1010,1162,0028,0028,,912,CIVUS,0.13,BR/,1818,,1138,,M08,IH9,SSGF01-8,,SSG-LIF-54F-B,99,,,1,M08,,,,5660018F,,Z33,SSGF01,,SSG-TP-14F-B,32,,,2,O08,,,,50700091,,                       X         hij   no   stuvw,50A026E850A034F8 43  2
D,D,D,D,D,1010,1163,0003,0003,,907,CIVUS,0.13,BR/,1728,, 180,,O03,NTT,SSGM01,,SSG-TP-22M-L,511,,,2,,,,,50700059,,Z33,SSGF01,,SSG-TP-14F-B,32,,,1,,,,,50700091,,                     V     b   fg   klm  pqr          3,50A0346250A034F9  1  2
D,D,D,D,D,1010,1164,0013,0013,,518,CIVUS,0.35,LG/,959,,1027,,O13,&K7,SSGF,,YSK-JC-22F,403,,,2,,,,,5070005C,,HJ7,NANSSF55-9,,ANSS-A-16FB,21,,,1,,,,,56600103,,A C                                              x,50A034FA50A012EB 13  7
D,D,D,D,D,1010,1165,0013,0013,,517,CIVUS,0.35,LG/,1182,, 720,,O13,&K7,SSGF,,YSK-JC-22F,403,,,2,,,,,5070005C,,HJ7,NANSSF55-9,,ANSS-A-16FB,26,1,,1,,,,,5070009C,,     FG   KL        U                             yz12,50A034FB50A025A5 13  7
D,D,D,D,D,1010,1166,0013,0013,,544,CIVUS,0.13, G/,2109,, 265,,O13,CE0,SSGM01,,SSG-TP-22M,595,,,2,,,,,56600081,,HAB,NANSSF55-0,,TSN-A-6FA-B,22,,,1,,,,,5660009A,,A C                                              x,50A034FC50A005C8 19 12
D,D,D,D,D,1010,1167,0013,0013,,543,CIVUS,0.13, G/,1920,, 994,,O13,CE0,SSGM01,,SSG-TP-22M,595,,,2,,,,,56600081,,HAB,NANSSF55-0,,TSN-A-6FA-B,27,,,1,,,,,507000A1,,     FG   KL        U                             yz12,50A034FD50A025CE 19 12
D,D,D,D,D,1010,1168,0011,0011,,463,CIVUS,0.35, R/,982,, 274,,O11,BLK,NANSSF55-9,,ANSS-A-16FB,21,1,,1,,,,,56600104,,NTN,SSGM,,SSG-TP-22M-L,511,,,2,,,,,50700059,,                       X               no,50A034FE50A03481 28 10
D,D,D,D,D,1010,1169,0011,0011,,1Z4,CIVUS,0.35, R/,701,, 385,,O11,%GS,TSN-F03,,TSN-12F-GR,415,,,2,,,,,5660017F,,BLK,NANSSF55-9,,ANSS-A-16FB,21,1,,1,,,,,56600104,,                     V     b        klm               3,50A0346C50A034FF 12 28
D,D,D,D,D,1010,1170,0028,0028,,473,CIVUS,0.13, L/,2194,, 809,,M08,+Z0,SSGM01,,YSKTSNY25-63M-GR,510,,,1,M08,,,,5070005F,,OBJ,NANSSF55-0,,ANSS-24FA-B,55,1,,1,M08,,,,5070002F,,A C       KL                                     xyz,50A0319750A03500 55 19
D,D,D,D,D,1010,1171,0008,0008,,658,CIVUS,0.35, R/,2681,,1233,,O08,+Q6,TSN-F03,,YSK/TSN25-63F-GR,530,,,2,,,,,50700001,,L2E,NANSSF55-9,,ANSS-24FA-B,55,1,,1,,,,,5070002F,,     FG             U                               12,50A031D250A03502  1 13
D,D,D,D,D,1010,1172,0008,0008,,659,CIVUS,0.35, R/,2683,,1215,,O08,+Q6,TSN-F03,,YSK/TSN25-63F-GR,530,,,2,,,,,50700001,,L2E,NANSSF55-9,,ANSS-24FA-B,55,1,,1,,,,,5070002F,,A C       KL                                     xyz,50A031D150A03503  1 13
D,D,D,D,D,1010,1173,0008,0008,,386,CIVUS,0.13, R/,2437,, 226,,O08,L33,NANSSF55-0,,ANSS-24FA-B,55,1,,1,,,,,5070002F,,S78,NANSSF55-0,,ANSS-30FN,81,,,2,,,,,5070004D,,A C  FG   KL        U                            xyz12,50A02AD850A03504  7 14
D,D,D,D,D,1010,1174,0012,0012,,1S1,CIVUS,0.13, R/,1735,, 615,,O02,E4M,SSGF01,,SSG-TP-5F,75,,,2,,,,,5070009D,,S78,NANSSF55-0,,ANSS-30FN,81,1,,1,,,,,5070004D,,                     V X   b   fgh  klmnopqrst        3,50A012A550A03505  3 14
D,D,D,D,D,1010,1175,0008,0008,,386,CIVUS,0.13, R/,2357,, 746,,O08,L33,NANSSF55-0,,ANSS-24FA-B,55,1,,1,,,,,507000B1,,S78,NANSSF55-0,,ANSS-30FN,81,,,2,,,,,5070004D,,                                  ij          uvw,50A02AEC50A03506  7 14
D,D,D,D,D,1010,1176,0033,0033,,577,CIVUS,0.35,VI/,1459,,  80,,M13,GRJ,SSGM,,SSG/TSN4-20M,545,,,1,M13,,,,50700049,,HUW,NANSSF55-9,,ANSS-A-16FB,21,,,1,M13,,,,56600103,,A C                                              x,50A0350750A005A9  9 17
D,D,D,D,D,1010,1177,0033,0033,,576,CIVUS,0.35,VI/,1681,,1203,,M13,GRJ,SSGM,,SSG/TSN4-20M,545,,,1,M13,,,,50700049,,HUW,NANSSF55-9,,ANSS-A-16FB,26,1,,1,M13,,,,5070009C,,     FG   KL        U                             yz12,50A0350850A025AC  9 17
D,D,D,D,D,1010,1178,0005,0005,,365,CIVUS,0.35,LG/,1508,, 319,,O11,%6T,TSN-F03,,YSK/TSN25-63F-GR,530,,,1,,,,,50700001,,%JE,SSGF,,YSK-JC-22F,403,,,2,,,,,5070005C,,A C  FG   KL        U                            xyz12,50A0350950A02B99  6 20
D,D,D,D,D,1010,1179,0005,0005,,878,CIVUS,0.35,LG/,1495,, 749,,O05,%6T,TSN-F03,,YSK/TSN25-63F-GR,530,,,1,,,,,50700001,,%JE,SSGF,,YSK-JC-22F,403,,,2,,,,,5070005A,,                     V X   b   fghijklmnopqrstuvw     3,50A0350A50A017EE  6 14
D,D,D,D,D,1010,1180,0013,0013,,1C2,CIVUS,0.13, W/,1026,,1070,149,O13,#2M,SSGF01,,YSK-JC-22F-B,393,,,2,,,,,50700056,,MHW,NANSSF55-0,,TSN-A-6FA-B,22,,,1,,,,,5660009B,,                     V X   b        klmno             3,50A0350B50A005DC 16 14
D,D,D,D,D,1010,1181,0013,0013,,1C6,CIVUS,0.13, W/,911,, 456,216,O13,#2M,SSGF01,,YSK-JC-22F-B,393,,,2,,,,,50700056,,MHW,NANSSF55-0,,TSN-A-6FA-B,27,,,1,,,,,507000AD,,                               fgh       pqrst,50A0350C50A02EFB 16 14
D,D,D,D,D,1010,1182,0013,0013,,1C1,CIVUS,0.13,GR/,1026,,1173,149,O13,#1M,SSGF01,,YSK-JC-22F-B,393,,,2,,,,,50700056,,MHV,NANSSF55-0,,TSN-A-6FA-B,22,,,1,,,,,5660009B,,                     V X   b        klmno             3,50A0350D50A005E9  5 31
D,D,D,D,D,1010,1183,0013,0013,,1C5,CIVUS,0.13,GR/,911,,1236,216,O13,#1M,SSGF01,,YSK-JC-22F-B,393,,,2,,,,,50700056,,MHV,NANSSF55-0,,TSN-A-6FA-B,27,,,1,,,,,507000AD,,                               fgh       pqrst,50A0350E50A02EFC  5 31
D,D,D,D,D,1010,1184,0002,0002,,755,CIVUS,0.13, W/,2594,, 879, 78,O06,#HT,SSGF01,,SSG/TSN16-LIF63F,531,,,2,,,,,50700002,,#KG,SSGF01,,YSK-CJC-12F,353,1,,1,,,,,5070005B,,A C  FG   KL        U                            xyz12,50A0350F50A02B70 23 12
D,D,D,D,D,1010,1185,0003,0003,,1B5,CIVUS,0.13, W/,2969,, 481,146,O03,#HT,SSGF01,,SSG/TSN16-LIF63F,531,,,2,,,,,50700002,,G36,NANSSF55-0,,ETHERNET-34FA,115,1,,1,,,,,50700052,,                     V X   b   fghijklmnopqrstuvw     3,50A0351050A02BC7 23 32
D,D,D,D,D,1010,1186,0002,0002,,440,ALVUS,0.5,LA/L,2967,,  59,,O08,VBA,YSKALF05,,SSG/TSN16-LIF63F,516,,,1,,,,,5070000B,,VBW,ASZALF90-1,,ASZ-16FE-B,41,1,,1,,,,,50700087,,A C  FG   KL        U                            xyz12,50A0351150A02DA1 61  4
D,D,D,D,D,1010,1187,0002,0002,,901,ALVUS,0.5,LA/L,2440,, 205,,O02,VBA,YSKALF05,,SSG/TSN16-LIF63F,516,,,1,,,,,5070000B,,VBW,YSKALF05,,SSG-TP-22F-B,561,1,,1,,,,,507000AA,,                     V X   b   fghijklmnopqrstuvw     3,50A0351250A02A61 61  1
D,D,D,D,D,1010,1188,0011,0011,,125,CIVUS,0.35, W/B,988,, 745,,O11,#UM,SSGF,,YSK-JC-22F,403,,,1,,,,,5070005C,,ZCV,NABD-F03,,ABD-16FA T,97,,,2,,,,,56600106,,A C  FG   KL        U                            xyz12,50A0334150A03513  5 12
D,D,D,D,D,1010,1189,0011,0011,,649,CIVUS,0.35, W/B,988,,1201,,O11,#UM,SSGF,,YSK-JC-22F,403,,,1,,,,,5070005A,,ZCV,NABD-F03,,ABD-16FA T,97,,,2,,,,,56600106,,                     V X   b   fghijklmnopqrstuvw     3,50A02BB250A03514  5 12
D,D,D,D,D,1010,1190,0017,0017,,326,CIVUS,0.35,BE/,1014,, 240,,O13,$VG,SSGF,,YSK-JC-22F-L,411,,,1,,,,,5070001A,,D0Q,FLEF36-1,,YLE-TP-2F-B,199,,,2,,,,,50700053,,A                                                xyz,50A02C5250A03515 13  2
D,D,D,D,D,1010,1191,0017,0017,,1S4,CIVUS,0.35,BE/,1014,, 632,,O13,$VF,SSGF,,YSK-JC-22F-L,411,,,1,,,,,5070001A,,D0Q,FLEF36-1,,YLE-TP-2F-B,199,,,2,,,,,50700053,,                               fghij     pqrstuvw,50A0336D50A03516 15  2
D,D,D,D,D,1010,1192,0018,0018,,910,CIVUS,0.13, W/,1811,,1259,,O08,DYA,SSGF01,,SSG-TP-14F-B,32,,,2,,,,,50700091,,WPZ,SSGF01,,SSG-LIF-54F-B,99,,,1,,,,,5660018F,,                                  ij          uvw,50A0351750A03473  1 18
D,D,D,D,D,1010,1193,0028,0028,,911,CIVUS,0.13,LG/,1813,, 184,,M08,DYB,SSGF01,,SSG-TP-14F-B,32,,,2,O08,,,,50700091,,WPY,SSGF01,,SSG-LIF-54F-B,99,,,1,M08,,,,5660018F,,                                  ij          uvw,50A0351950A0346F  8 31
D,D,D,D,D,1010,1194,0003,0003,,2E6,CIVUS,0.13,LG/,951,,1002,,O03,+P6,SSGF01,,YSK-JC-22F,412,,,2,,,,,5660008F,,DYB,SSGF01,,SSG-TP-14F-B,32,,,1,,,,,50700091,,                                g        p r,50A0313E50A0351A  3  8
D,D,D,D,D,1010,1195,0031,0031,,525,CIVUS,0.35, G/,606,,1099,,M11,$4W,SSGF,,YSK-JC-22F,404,,,1,M11,,,,50700058,,HF4,SSGF,,SSG-TP-10F,9,,,1,M11,,,,50700026,,     FG   KL                                      yz12,50A02C7950A0351B 13  5
D,D,D,D,D,1010,1196,0012,0012,,4D4,CIVUS,0.35, G/,717,, 571,,O11,&KX,SSGF,,SSGTSN17LI45F-GR,301,1,,1,,,,,5660018A,,HF4,SSGF,,SSG-TP-10F,9,,,2,,,,,50700026,,                                g  j     p r  u w,50A02C9D50A0351C  1  5
D,D,D,D,D,1010,1197,0031,0031,,523,CIVUS,0.35, W/B,637,, 778,,M11,#UL,SSGF,,YSK-JC-22F,403,,,1,M11,,,,5070005C,,HF8,SSGF,,SSG-TP-10F,9,,,1,M11,,,,50700026,,     FG   KL                                      yz12,50A0311950A0351D  8  6
D,D,D,D,D,1010,1198,0031,0031,,523,CIVUS,0.35, W/B,637,,1231,,M11,#UL,SSGF,,YSK-JC-22F,403,,,1,M11,,,,5070005A,,HF8,SSGF,,SSG-TP-10F,9,,,1,M11,,,,50700026,,                                g  j     p r  u w,50A02CC650A0351E  8  6
D,D,D,D,D,1010,1199,0004,0004,,186,CIVUS,0.35, W/B,824,, 310,,O04,+T0,SSGF,,YSK-JC-22F,421,,,2,,,,,56600077,,E2P,NSSEWF,,JSE-SB-3FA-1-B,104,1,,1,,,,,507000A0,,                     V X   b   fghijklmnopqrstuvw     3,50A0351F50A02B37  8  3
D,D,D,D,D,1010,1200,0004,0004,,3A3,CIVUS,0.35, W/B,771,, 640,,O04,+T0,SSGF,,YSK-JC-22F,421,,,2,,,,,56600077,,E2P,NSSEWF,,JSE-SB-3FA-1-B,104,1,,1,,,,,50700037,,  C  FG   KL                                     xyz12,50A0352050A02B38  8  3
D,D,D,D,D,1010,1201,0012,0012,,637,CIVUS,0.35,LG/,891,, 750,,O13,%JN,SSGF,,YSK-JC-22F-GR,409,,,1,,,,,5660008E,,GLF,SSGF,,SSG/TSN4-20F,562,,,1,,,,,50700055,,  C  FG   KL                                     xyz12,50A0352150A02DF5 10 14
D,D,D,D,D,1010,1202,0017,0017,,950,CIVUS,0.35,LG/,524,, 514,,O13,%JN,SSGF,,YSK-JC-22F-GR,409,,,1,,,,,5660008E,,GLF,SSGF,,RSG-TP-6F-GR,49,,,2,,,,,5070009B,,                               fghij     p rs u w,50A0352250A006A3 10  1
D,D,D,D,D,1010,1203,0004,0004,,449,CIVUS,0.35, B/,1028,, 744,,O09,$U7,SSGF,,YSK-JC-22F-B,418,,,1,,,,,56600090,,LKG,SSGF,,SSG-TP-10F,107,,,2,,,,,5070005D,,A C       KL                                     xyz,50A0352350A034E0 20  9
D,D,D,D,D,1010,1204,0004,0004,,5I3,CIVUS,0.35, B/,951,,1142,,O09,$U7,SSGF,,YSK-JC-22F-B,418,,,1,,,,,56600090,,LKG,SSGF,,SSG-TP-10F,107,,,2,,,,,507000A4,,                     V     b   fg   klm  pqr          3,50A0352450A034DE 20  9
D,D,D,D,D,1010,1205,0004,0004,,837,ALVUS,2.0,LA/W,2156,, 444,119,O05,RDJ,FMG-F-PU200,,YSK/TSN25-63F-GR,535,,,1,,,,,5070000E,,YMF,FMG-F-PU200,,TSN-J-4F,12,,,1,,,,,50700079,,A C  FG   KL        U                            xyz12,50A0352550A03378 21  2
D,D,D,D,D,1010,1206,0004,0004,,1V2,ALVUS,2.0,LA/W,2156,, 424,174,O05,RDJ,FMG-F-PU200,,YSK/TSN25-63F-GR,535,,,1,,,,,5070000E,,YMF,FMG-F-PU200,,TSN-J-4F,12,,,1,,,,,50700079,,                               fghij     pqrstuvw,50A0352650A03377 21  2
D,D,D,D,D,1010,1207,0004,0004,,836,ALVUS,2.0,LA/B,2156,, 446,119,O05,RDH,FMG-F-PU200,,YSK/TSN25-63F-GR,535,,,1,,,,,5070000E,,YME,FMG-F-PU200,,TSN-J-4F,12,,,1,,,,,50700079,,A C  FG   KL        U                            xyz12,50A0352750A03371 20  1
D,D,D,D,D,1010,1208,0004,0004,,1V1,ALVUS,2.0,LA/B,2156,,1221,174,O05,RDH,FMG-F-PU200,,YSK/TSN25-63F-GR,535,,,1,,,,,5070000E,,YME,FMG-F-PU200,,TSN-J-4F,12,,,1,,,,,50700079,,                               fghij     pqrstuvw,50A0352850A03370 20  1
